session_id,offer_percentage,customer_total_orders,customer_total_spent,product_stock,product_days_listed,product_total_sales,active_negotiations,customer_success_rate,customer_avg_discount,round_number,category_id,original_price,min_price_percentage,decision
3206,64,0,0,39,92,22,4,0.25,23,2,1,3006.02,75,0
3204,57,1,67585.74,74,363,19,1,0.1667,13,5,4,1291.03,65,0
3206,69,0,0,39,92,22,4,0.25,23,3,1,3006.02,75,0
3206,74,0,0,39,92,22,4,0.25,23,4,1,3006.02,75,0
3207,77,5,225818.92,17,441,23,2,0.4,18.5,1,3,10799.6,82,0
3207,55,5,225818.92,17,441,23,2,0.4,18.5,2,3,10799.6,82,1
3208,70,1,7152.15,100,355,13,2,0.25,9,1,3,10411.82,81,0
3208,86,1,7152.15,100,355,13,2,0.25,9,2,3,10411.82,81,0
3209,92,3,161682.02,80,365,11,1,0.8,23,1,2,3715.27,60,1
3208,97,1,7152.15,100,355,13,2,0.25,9,3,3,10411.82,81,0
3210,71,3,144688.5,184,229,22,2,0.5,24,1,1,5690.38,82,0
3208,64,1,7152.15,100,355,13,2,0.25,9,4,3,10411.82,81,0
3210,63,3,144688.5,184,229,22,2,0.5,24,2,1,5690.38,82,0
3211,91,5,231870.18,93,296,21,0,0.8,21.25,1,5,9414.64,75,0
3212,84,3,86685.41,118,328,23,0,0.6667,19.5,1,1,1670.06,71,0
3213,91,2,38641.52,161,303,11,1,0.6,20,1,2,5799.55,81,0
3212,77,3,86685.41,118,328,23,0,0.6667,19.5,2,1,1670.06,71,0
3213,93,2,38641.52,161,303,11,1,0.6,20,2,2,5799.55,81,0
3212,63,3,86685.41,118,328,23,0,0.6667,19.5,3,1,1670.06,71,0
3213,98,2,38641.52,161,303,11,1,0.6,20,3,2,5799.55,81,1
3212,84,3,86685.41,118,328,23,0,0.6667,19.5,4,1,1670.06,71,1
3214,63,4,79955.42,142,178,14,3,0,0,1,5,936.43,75,0
3215,72,4,251552.18,26,522,28,3,0,0,1,1,12513.55,79,0
3214,65,4,79955.42,142,178,14,3,0,0,2,5,936.43,75,0
3215,55,4,251552.18,26,522,28,3,0,0,2,1,12513.55,79,-1
3216,82,1,13777.02,58,195,15,2,0.5,20,1,3,1141.58,62,1
3217,94,2,112418.18,27,491,18,1,0.6,15,1,1,7024.98,67,0
3218,88,1,84417.38,142,162,20,3,0.6667,11.5,1,3,14009.11,82,1
3219,78,1,51939.9,187,399,18,2,0.25,19.5,1,4,1682.07,67,0
3219,61,1,51939.9,187,399,18,2,0.25,19.5,2,4,1682.07,67,0
3220,82,1,35435.32,142,300,13,0,0.6,11,1,4,1055.92,67,1
3219,97,1,51939.9,187,399,18,2,0.25,19.5,3,4,1682.07,67,0
3221,58,4,219085.72,57,75,20,1,0.375,20,1,2,1457.98,75,0
3219,92,1,51939.9,187,399,18,2,0.25,19.5,4,4,1682.07,67,0
3221,88,4,219085.72,57,75,20,1,0.375,20,2,2,1457.98,75,0
3219,91,1,51939.9,187,399,18,2,0.25,19.5,5,4,1682.07,67,0
3221,82,4,219085.72,57,75,20,1,0.375,20,3,2,1457.98,75,0
3222,77,6,190454.98,148,396,26,1,0.7,17,1,4,1485.38,84,0
3221,61,4,219085.72,57,75,20,1,0.375,20,4,2,1457.98,75,1
3222,58,6,190454.98,148,396,26,1,0.7,17,2,4,1485.38,84,0
3223,83,2,75918.66,92,395,16,0,0.6667,19.5,1,1,17426.86,62,0
3222,71,6,190454.98,148,396,26,1,0.7,17,3,4,1485.38,84,0
3223,86,2,75918.66,92,395,16,0,0.6667,19.5,2,1,17426.86,62,1
3224,73,7,106479.55,59,292,20,1,0.25,8,1,1,743.5,63,0
3225,73,1,37540.91,36,461,21,1,0.625,11.8,1,3,12887.02,61,0
3224,93,7,106479.55,59,292,20,1,0.25,8,2,1,743.5,63,0
3225,92,1,37540.91,36,461,21,1,0.625,11.8,2,3,12887.02,61,0
3224,62,7,106479.55,59,292,20,1,0.25,8,3,1,743.5,63,0
3225,79,1,37540.91,36,461,21,1,0.625,11.8,3,3,12887.02,61,-1
3224,82,7,106479.55,59,292,20,1,0.25,8,4,1,743.5,63,0
3224,83,7,106479.55,59,292,20,1,0.25,8,5,1,743.5,63,0
3226,57,1,32812,185,335,11,0,0.1667,22,1,1,9577.65,74,-1
3227,82,5,127662.49,184,613,20,1,0.6667,13,1,5,6862.9,80,0
3228,90,2,87884.35,4,208,15,2,0.3333,16.5,1,2,7704.88,79,0
3227,71,5,127662.49,184,613,20,1,0.6667,13,2,5,6862.9,80,0
3228,87,2,87884.35,4,208,15,2,0.3333,16.5,2,2,7704.88,79,1
3227,82,5,127662.49,184,613,20,1,0.6667,13,3,5,6862.9,80,0
3229,60,0,0,61,198,12,0,0.5,17.33,1,3,6843.52,60,0
3227,71,5,127662.49,184,613,20,1,0.6667,13,4,5,6862.9,80,1
3229,82,0,0,61,198,12,0,0.5,17.33,2,3,6843.52,60,1
3230,89,5,250931.35,180,409,29,1,0.25,11,1,2,1117.95,68,0
3231,85,4,139553.75,18,531,14,2,1,16,1,4,1127,70,0
3232,73,5,114790.55,114,295,18,1,0.4286,12.33,1,1,24881.31,66,1
3231,96,4,139553.75,18,531,14,2,1,16,2,4,1127,70,0
3231,61,4,139553.75,18,531,14,2,1,16,3,4,1127,70,0
3233,66,4,151953.9,90,212,36,2,0.5714,20.25,1,2,4190.68,62,0
3231,56,4,139553.75,18,531,14,2,1,16,4,4,1127,70,1
3233,87,4,151953.9,90,212,36,2,0.5714,20.25,2,2,4190.68,62,0
3233,96,4,151953.9,90,212,36,2,0.5714,20.25,3,2,4190.68,62,0
3234,97,4,83923.48,50,583,11,0,0.5455,16.17,1,3,13985.77,73,0
3233,84,4,151953.9,90,212,36,2,0.5714,20.25,4,2,4190.68,62,1
3234,90,4,83923.48,50,583,11,0,0.5455,16.17,2,3,13985.77,73,0
3234,87,4,83923.48,50,583,11,0,0.5455,16.17,3,3,13985.77,73,1
3235,61,1,36845.71,97,358,18,1,0.6667,11.5,1,2,5665.09,66,0
3236,55,2,51454.83,68,339,13,2,0.25,10,1,2,7583.02,81,0
3237,77,9,476642.19,139,311,23,0,0.6667,15.25,1,3,1064.74,77,1
3236,56,2,51454.83,68,339,13,2,0.25,10,2,2,7583.02,81,0
3238,74,2,89899.36,98,125,22,4,0.4286,12.67,1,1,17474.27,81,0
3236,59,2,51454.83,68,339,13,2,0.25,10,3,2,7583.02,81,0
3238,59,2,89899.36,98,125,22,4,0.4286,12.67,2,1,17474.27,81,0
3236,85,2,51454.83,68,339,13,2,0.25,10,4,2,7583.02,81,0
3238,75,2,89899.36,98,125,22,4,0.4286,12.67,3,1,17474.27,81,0
3236,74,2,51454.83,68,339,13,2,0.25,10,5,2,7583.02,81,0
3238,67,2,89899.36,98,125,22,4,0.4286,12.67,4,1,17474.27,81,1
3239,72,0,0,63,346,21,1,1,14.63,1,2,3884.28,70,0
3240,80,3,115108.89,6,311,22,0,0.5,11,1,5,13290.16,71,0
3239,92,0,0,63,346,21,1,1,14.63,2,2,3884.28,70,0
3240,60,3,115108.89,6,311,22,0,0.5,11,2,5,13290.16,71,-1
3239,96,0,0,63,346,21,1,1,14.63,3,2,3884.28,70,1
3241,98,2,70180.95,119,133,21,2,0.2,5,1,4,799.8,66,0
3242,63,4,218405.21,142,162,20,3,1,22.67,1,3,14009.11,82,0
3241,67,2,70180.95,119,133,21,2,0.2,5,2,4,799.8,66,0
3242,70,4,218405.21,142,162,20,3,1,22.67,2,3,14009.11,82,1
3241,72,2,70180.95,119,133,21,2,0.2,5,3,4,799.8,66,0
3243,62,3,101570.99,7,83,20,4,0.5,22,1,4,2426.22,65,0
3244,75,8,129570.17,94,283,25,3,0.8333,8.2,1,1,14626.87,81,0
3243,83,3,101570.99,7,83,20,4,0.5,22,2,4,2426.22,65,0
3244,74,8,129570.17,94,283,25,3,0.8333,8.2,2,1,14626.87,81,0
3243,78,3,101570.99,7,83,20,4,0.5,22,3,4,2426.22,65,1
3244,60,8,129570.17,94,283,25,3,0.8333,8.2,3,1,14626.87,81,0
3245,59,1,11414.68,168,579,12,1,0.6667,15.33,1,4,1935.63,81,1
3244,60,8,129570.17,94,283,25,3,0.8333,8.2,4,1,14626.87,81,1
3246,81,5,192913.97,137,171,17,2,0,0,1,5,14987.85,60,0
3247,76,3,119556.32,63,105,26,5,0.5,10.5,1,1,27133.23,80,1
3246,64,5,192913.97,137,171,17,2,0,0,2,5,14987.85,60,0
3248,93,1,62525.79,8,190,20,2,0.6667,18.5,1,1,27796.05,62,0
3246,98,5,192913.97,137,171,17,2,0,0,3,5,14987.85,60,-1
3248,58,1,62525.79,8,190,20,2,0.6667,18.5,2,1,27796.05,62,0
3249,80,1,62455.29,72,110,8,2,0.6,14.33,1,4,952.1,80,0
3248,80,1,62525.79,8,190,20,2,0.6667,18.5,3,1,27796.05,62,0
3249,59,1,62455.29,72,110,8,2,0.6,14.33,2,4,952.1,80,0
3250,68,1,29809.04,120,474,32,2,0.6667,27.5,1,5,16696.42,68,1
3249,86,1,62455.29,72,110,8,2,0.6,14.33,3,4,952.1,80,0
3249,78,1,62455.29,72,110,8,2,0.6,14.33,4,4,952.1,80,1
3251,71,0,0,150,214,25,2,0.6667,19,1,2,7394.92,66,1
3252,55,3,39799.74,97,487,18,3,1,23.25,1,5,13170.07,74,0
3253,69,4,189442.63,161,516,29,0,0.25,22,1,3,3586.92,78,0
3252,81,3,39799.74,97,487,18,3,1,23.25,2,5,13170.07,74,1
3253,61,4,189442.63,161,516,29,0,0.25,22,2,3,3586.92,78,1
3254,93,5,202041.16,42,232,9,0,0.8,13.5,1,5,22258.38,63,0
3255,58,8,129570.17,44,596,23,1,0.8333,8.2,1,1,29975.95,62,0
3254,75,5,202041.16,42,232,9,0,0.8,13.5,2,5,22258.38,63,0
3255,62,8,129570.17,44,596,23,1,0.8333,8.2,2,1,29975.95,62,1
3254,76,5,202041.16,42,232,9,0,0.8,13.5,3,5,22258.38,63,1
3256,63,2,89899.36,145,575,17,1,0.4286,12.67,1,1,26184.24,83,0
3257,94,0,0,178,549,19,2,0.3333,6,1,5,19166.79,60,0
3256,86,2,89899.36,145,575,17,1,0.4286,12.67,2,1,26184.24,83,0
3257,70,0,0,178,549,19,2,0.3333,6,2,5,19166.79,60,1
3256,77,2,89899.36,145,575,17,1,0.4286,12.67,3,1,26184.24,83,1
3258,85,2,18586.14,18,531,14,2,0.4286,19.33,1,4,1127,70,-1
3259,72,1,65476.82,194,560,21,1,0.5,19,1,5,7429.62,64,0
3260,96,1,25599.5,113,139,19,0,0.25,11,1,3,6465.76,72,0
3259,80,1,65476.82,194,560,21,1,0.5,19,2,5,7429.62,64,0
3260,83,1,25599.5,113,139,19,0,0.25,11,2,3,6465.76,72,-1
3259,87,1,65476.82,194,560,21,1,0.5,19,3,5,7429.62,64,0
3259,64,1,65476.82,194,560,21,1,0.5,19,4,5,7429.62,64,1
3261,60,3,155244.44,58,444,15,0,0.5,16,1,4,915.49,69,0
3261,65,3,155244.44,58,444,15,0,0.5,16,2,4,915.49,69,0
3262,60,3,165000.43,156,521,25,2,0,0,1,5,19395.85,84,0
3261,85,3,155244.44,58,444,15,0,0.5,16,3,4,915.49,69,1
3262,65,3,165000.43,156,521,25,2,0,0,2,5,19395.85,84,-1
3263,72,2,64100.17,159,621,15,2,0.2,6,1,4,151,69,0
3264,95,3,182960.29,95,373,28,1,0.2857,18,1,4,2189.74,63,0
3263,93,2,64100.17,159,621,15,2,0.2,6,2,4,151,69,1
3264,97,3,182960.29,95,373,28,1,0.2857,18,2,4,2189.74,63,0
3264,96,3,182960.29,95,373,28,1,0.2857,18,3,4,2189.74,63,0
3265,89,0,0,114,541,14,3,0,0,1,4,701.1,82,0
3264,90,3,182960.29,95,373,28,1,0.2857,18,4,4,2189.74,63,0
3265,80,0,0,114,541,14,3,0,0,2,4,701.1,82,0
3264,61,3,182960.29,95,373,28,1,0.2857,18,5,4,2189.74,63,0
3265,73,0,0,114,541,14,3,0,0,3,4,701.1,82,0
3265,86,0,0,114,541,14,3,0,0,4,4,701.1,82,0
3266,97,3,83433.29,134,210,14,1,0.4,15.5,1,5,8162.47,81,0
3267,88,6,232788.07,189,435,11,1,0.5714,19.5,1,4,346.33,67,0
3268,79,3,109808.79,17,432,30,3,0.5,25.33,1,1,5610.78,67,0
3267,79,6,232788.07,189,435,11,1,0.5714,19.5,2,4,346.33,67,0
3268,87,3,109808.79,17,432,30,3,0.5,25.33,2,1,5610.78,67,1
3267,85,6,232788.07,189,435,11,1,0.5714,19.5,3,4,346.33,67,1
3269,85,4,125800.7,90,574,21,1,0.5,12,1,4,448.01,68,0
3270,61,2,94974.16,131,97,12,0,0.5,18.5,1,1,15085.25,67,1
3269,71,4,125800.7,90,574,21,1,0.5,12,2,4,448.01,68,0
3269,93,4,125800.7,90,574,21,1,0.5,12,3,4,448.01,68,0
3271,73,6,310087.74,97,466,10,2,0.4,16.5,1,3,2106.23,74,-1
3269,84,4,125800.7,90,574,21,1,0.5,12,4,4,448.01,68,0
3272,79,5,157867.76,34,389,18,0,0.25,17.5,1,1,15528.25,66,0
3269,81,4,125800.7,90,574,21,1,0.5,12,5,4,448.01,68,0
3272,66,5,157867.76,34,389,18,0,0.25,17.5,2,1,15528.25,66,0
3273,84,1,105581.81,55,566,25,1,0.6667,12.5,1,2,1351.11,62,0
3272,82,5,157867.76,34,389,18,0,0.25,17.5,3,1,15528.25,66,0
3273,95,1,105581.81,55,566,25,1,0.6667,12.5,2,2,1351.11,62,0
3272,66,5,157867.76,34,389,18,0,0.25,17.5,4,1,15528.25,66,0
3273,88,1,105581.81,55,566,25,1,0.6667,12.5,3,2,1351.11,62,0
3274,89,1,61389.5,20,206,13,1,0.5,22,1,2,2627.57,73,0
3273,81,1,105581.81,55,566,25,1,0.6667,12.5,4,2,1351.11,62,1
3274,89,1,61389.5,20,206,13,1,0.5,22,2,2,2627.57,73,0
3275,98,3,45981.25,93,308,14,0,0.8,18,1,3,10117.19,76,0
3274,93,1,61389.5,20,206,13,1,0.5,22,3,2,2627.57,73,1
3275,61,3,45981.25,93,308,14,0,0.8,18,2,3,10117.19,76,1
3276,77,0,0,197,437,18,3,0.5,9.33,1,5,19357.58,79,0
3277,72,5,245399.48,155,520,15,2,0.5,16,1,1,25795.58,82,0
3276,59,0,0,197,437,18,3,0.5,9.33,2,5,19357.58,79,0
3277,96,5,245399.48,155,520,15,2,0.5,16,2,1,25795.58,82,0
3276,74,0,0,197,437,18,3,0.5,9.33,3,5,19357.58,79,0
3277,56,5,245399.48,155,520,15,2,0.5,16,3,1,25795.58,82,-1
3276,55,0,0,197,437,18,3,0.5,9.33,4,5,19357.58,79,1
3278,92,3,179458.1,102,194,24,1,0.6667,18.5,1,3,10114.64,67,1
3279,81,3,170894.72,39,92,22,4,0.5714,16.25,1,1,3006.02,75,1
3280,90,10,590952.2,58,189,25,1,0.3333,13,1,2,6742.12,82,0
3281,69,1,1466.6,51,579,13,0,0.6667,11.5,1,4,816.38,82,0
3280,74,10,590952.2,58,189,25,1,0.3333,13,2,2,6742.12,82,-1
3281,60,1,1466.6,51,579,13,0,0.6667,11.5,2,4,816.38,82,0
3281,73,1,1466.6,51,579,13,0,0.6667,11.5,3,4,816.38,82,0
3282,63,4,116154.3,188,412,22,1,0.6667,14,1,1,25449.92,61,0
3282,56,4,116154.3,188,412,22,1,0.6667,14,2,1,25449.92,61,1
3283,55,6,102182.54,82,304,11,2,0.2,5,1,5,15676.22,84,0
3284,74,4,168371.01,14,250,16,3,0.1667,30,1,1,15808.7,68,0
3283,61,6,102182.54,82,304,11,2,0.2,5,2,5,15676.22,84,0
3284,88,4,168371.01,14,250,16,3,0.1667,30,2,1,15808.7,68,0
3284,92,4,168371.01,14,250,16,3,0.1667,30,3,1,15808.7,68,1
3285,67,3,279552.14,192,185,22,2,0.6667,20.5,1,1,17836.84,70,0
3285,83,3,279552.14,192,185,22,2,0.6667,20.5,2,1,17836.84,70,0
3285,68,3,279552.14,192,185,22,2,0.6667,20.5,3,1,17836.84,70,0
3286,88,4,137267.55,65,168,25,0,1,20.67,1,2,607.43,73,1
3285,74,3,279552.14,192,185,22,2,0.6667,20.5,4,1,17836.84,70,0
3285,87,3,279552.14,192,185,22,2,0.6667,20.5,5,1,17836.84,70,0
3287,76,5,120862.34,139,311,23,0,0.5,12,1,3,1064.74,77,1
3288,93,2,120908.54,12,584,16,2,0,0,1,4,1835.39,77,0
3289,97,5,213657.68,100,521,20,1,0.3333,13.5,1,5,4372.91,81,1
3288,68,2,120908.54,12,584,16,2,0,0,2,4,1835.39,77,0
3290,80,2,131422.6,40,221,25,2,0.5,12,1,5,21401.15,63,0
3288,79,2,120908.54,12,584,16,2,0,0,3,4,1835.39,77,0
3290,58,2,131422.6,40,221,25,2,0.5,12,2,5,21401.15,63,0
3291,91,6,157060.06,99,190,9,2,0,0,1,2,2897.99,82,0
3292,80,2,125496.23,72,581,25,1,0,0,1,5,10930.12,71,0
3291,70,6,157060.06,99,190,9,2,0,0,2,2,2897.99,82,0
3292,88,2,125496.23,72,581,25,1,0,0,2,5,10930.12,71,0
3291,81,6,157060.06,99,190,9,2,0,0,3,2,2897.99,82,0
3292,63,2,125496.23,72,581,25,1,0,0,3,5,10930.12,71,0
3291,97,6,157060.06,99,190,9,2,0,0,4,2,2897.99,82,0
3292,75,2,125496.23,72,581,25,1,0,0,4,5,10930.12,71,0
3293,96,4,297046.91,31,143,22,0,1,24,1,1,18763.51,62,1
3292,83,2,125496.23,72,581,25,1,0,0,5,5,10930.12,71,0
3294,61,2,17564.02,171,155,9,2,0,0,1,1,11969.04,63,-1
3295,63,3,123918.27,81,229,23,4,0.8333,17.8,1,4,981.55,63,0
3295,81,3,123918.27,81,229,23,4,0.8333,17.8,2,4,981.55,63,1
3296,77,4,122331.72,59,319,20,2,0.5,15.5,1,5,23922.5,75,0
3296,58,4,122331.72,59,319,20,2,0.5,15.5,2,5,23922.5,75,0
3297,96,4,251895.68,27,491,18,1,0.6,19.67,1,1,7024.98,67,0
3296,88,4,122331.72,59,319,20,2,0.5,15.5,3,5,23922.5,75,0
3297,70,4,251895.68,27,491,18,1,0.6,19.67,2,1,7024.98,67,0
3296,97,4,122331.72,59,319,20,2,0.5,15.5,4,5,23922.5,75,1
3297,94,4,251895.68,27,491,18,1,0.6,19.67,3,1,7024.98,67,1
3298,59,1,68390.04,68,335,16,1,0.5,21,1,5,20163.3,61,-1
3299,88,6,127527.4,188,474,25,1,0,0,1,2,7646.95,65,0
3299,61,6,127527.4,188,474,25,1,0,0,2,2,7646.95,65,0
3300,97,2,114288.73,2,334,11,2,0.75,16.33,1,1,28469.55,67,0
3299,79,6,127527.4,188,474,25,1,0,0,3,2,7646.95,65,0
3300,56,2,114288.73,2,334,11,2,0.75,16.33,2,1,28469.55,67,0
3299,57,6,127527.4,188,474,25,1,0,0,4,2,7646.95,65,0
3300,84,2,114288.73,2,334,11,2,0.75,16.33,3,1,28469.55,67,0
3301,86,1,54247.63,187,399,18,2,0.5,23.67,1,4,1682.07,67,-1
3302,59,3,140514.31,32,579,22,2,0.6,14,1,5,8230.63,74,0
3302,79,3,140514.31,32,579,22,2,0.6,14,2,5,8230.63,74,0
3303,78,6,168771.07,188,474,25,1,0.6667,16.5,1,2,7646.95,65,0
3302,76,3,140514.31,32,579,22,2,0.6,14,3,5,8230.63,74,1
3303,61,6,168771.07,188,474,25,1,0.6667,16.5,2,2,7646.95,65,0
3303,89,6,168771.07,188,474,25,1,0.6667,16.5,3,2,7646.95,65,0
3304,90,3,79747.62,57,583,13,5,0.5714,14,1,5,24832.5,77,0
3304,72,3,79747.62,57,583,13,5,0.5714,14,2,5,24832.5,77,0
3305,65,2,91642.84,55,500,31,2,0.3333,21,1,2,6931.24,79,0
3304,98,3,79747.62,57,583,13,5,0.5714,14,3,5,24832.5,77,0
3305,87,2,91642.84,55,500,31,2,0.3333,21,2,2,6931.24,79,1
3304,82,3,79747.62,57,583,13,5,0.5714,14,4,5,24832.5,77,0
3306,82,5,116354.5,52,266,19,1,0.5,21,1,2,1625.63,73,0
3304,57,3,79747.62,57,583,13,5,0.5714,14,5,5,24832.5,77,0
3306,77,5,116354.5,52,266,19,1,0.5,21,2,2,1625.63,73,-1
3307,69,2,158984.51,2,213,15,1,0.3333,19,1,3,5058.09,82,0
3308,85,4,178376.55,98,125,22,4,0.25,29,1,1,17474.27,81,0
3307,87,2,158984.51,2,213,15,1,0.3333,19,2,3,5058.09,82,1
3308,83,4,178376.55,98,125,22,4,0.25,29,2,1,17474.27,81,0
3309,92,2,169481.41,88,230,14,2,0.5,15,1,1,26134.63,64,0
3308,83,4,178376.55,98,125,22,4,0.25,29,3,1,17474.27,81,0
3309,81,2,169481.41,88,230,14,2,0.5,15,2,1,26134.63,64,0
3310,93,3,220839.77,129,297,20,4,0.3333,12.5,1,2,4850.32,60,0
3309,79,2,169481.41,88,230,14,2,0.5,15,3,1,26134.63,64,0
3310,92,3,220839.77,129,297,20,4,0.3333,12.5,2,2,4850.32,60,1
3309,98,2,169481.41,88,230,14,2,0.5,15,4,1,26134.63,64,0
3311,57,4,102268.82,67,424,28,1,0.2,27,1,4,2278.29,77,0
3312,89,1,18589.84,127,306,16,2,0.3333,6,1,5,10839.27,66,0
3311,82,4,102268.82,67,424,28,1,0.2,27,2,4,2278.29,77,0
3313,74,0,0,95,360,21,1,0.5714,11.75,1,5,9670.5,67,0
3311,78,4,102268.82,67,424,28,1,0.2,27,3,4,2278.29,77,0
3313,80,0,0,95,360,21,1,0.5714,11.75,2,5,9670.5,67,0
3311,97,4,102268.82,67,424,28,1,0.2,27,4,4,2278.29,77,0
3313,61,0,0,95,360,21,1,0.5714,11.75,3,5,9670.5,67,1
3311,62,4,102268.82,67,424,28,1,0.2,27,5,4,2278.29,77,0
3314,65,4,104089.5,197,153,17,2,1,22.33,1,3,4810.59,62,0
3315,80,9,446617.95,163,154,27,0,1,13.5,1,1,21746.73,79,0
3314,74,4,104089.5,197,153,17,2,1,22.33,2,3,4810.59,62,0
3315,95,9,446617.95,163,154,27,0,1,13.5,2,1,21746.73,79,0
3314,92,4,104089.5,197,153,17,2,1,22.33,3,3,4810.59,62,0
3315,62,9,446617.95,163,154,27,0,1,13.5,3,1,21746.73,79,1
3314,93,4,104089.5,197,153,17,2,1,22.33,4,3,4810.59,62,1
3316,87,2,56004.75,147,202,21,1,0.75,13.33,1,3,7857.43,60,0
3317,79,2,148681.5,19,142,18,0,0.8,21.75,1,1,19977.42,75,0
3316,56,2,56004.75,147,202,21,1,0.75,13.33,2,3,7857.43,60,0
3317,55,2,148681.5,19,142,18,0,0.8,21.75,2,1,19977.42,75,0
3316,61,2,56004.75,147,202,21,1,0.75,13.33,3,3,7857.43,60,0
3317,84,2,148681.5,19,142,18,0,0.8,21.75,3,1,19977.42,75,1
3316,70,2,56004.75,147,202,21,1,0.75,13.33,4,3,7857.43,60,0
3316,90,2,56004.75,147,202,21,1,0.75,13.33,5,3,7857.43,60,0
3318,86,4,58947.63,172,362,26,0,0.4,14.5,1,3,14575.96,81,0
3318,72,4,58947.63,172,362,26,0,0.4,14.5,2,3,14575.96,81,-1
3319,71,3,190813.02,191,365,26,1,0.5,19,1,2,7862.58,72,0
3319,73,3,190813.02,191,365,26,1,0.5,19,2,2,7862.58,72,0
3320,71,2,31517.95,182,160,21,0,0.4,8.5,1,5,11542.49,60,-1
3321,81,3,77519.2,116,123,25,1,0.5,19,1,3,13205.93,78,0
3322,76,3,224628.48,124,396,20,2,0.6667,12.75,1,1,24577.73,74,0
3321,90,3,77519.2,116,123,25,1,0.5,19,2,3,13205.93,78,1
3322,85,3,224628.48,124,396,20,2,0.6667,12.75,2,1,24577.73,74,0
3322,63,3,224628.48,124,396,20,2,0.6667,12.75,3,1,24577.73,74,0
3323,74,4,222764.89,155,514,22,3,0.5714,19,1,1,19335.73,84,1
3324,63,4,114352.31,159,621,15,2,0,0,1,4,151,69,0
3325,90,9,396049.76,58,189,25,1,0.6,16.67,1,2,6742.12,82,0
3324,63,4,114352.31,159,621,15,2,0,0,2,4,151,69,0
3325,71,9,396049.76,58,189,25,1,0.6,16.67,2,2,6742.12,82,1
3324,70,4,114352.31,159,621,15,2,0,0,3,4,151,69,0
3326,74,2,91642.84,174,156,31,0,0.3333,21,1,5,3170.29,72,0
3324,73,4,114352.31,159,621,15,2,0,0,4,4,151,69,0
3326,82,2,91642.84,174,156,31,0,0.3333,21,2,5,3170.29,72,0
3327,72,6,168260.48,90,94,19,0,0.75,20,1,3,5851.64,81,0
3326,90,2,91642.84,174,156,31,0,0.3333,21,3,5,3170.29,72,0
3327,66,6,168260.48,90,94,19,0,0.75,20,2,3,5851.64,81,1
3328,89,5,47329.62,184,532,22,0,0.5,14,1,1,19062.54,76,0
3329,57,4,181543.13,4,526,18,1,0.3333,23,1,5,9600.91,61,0
3328,55,5,47329.62,184,532,22,0,0.5,14,2,1,19062.54,76,0
3329,70,4,181543.13,4,526,18,1,0.3333,23,2,5,9600.91,61,1
3328,74,5,47329.62,184,532,22,0,0.5,14,3,1,19062.54,76,0
3328,75,5,47329.62,184,532,22,0,0.5,14,4,1,19062.54,76,1
3330,56,4,107298.58,50,583,11,0,0,0,1,3,13985.77,73,0
3331,64,6,170056.14,31,497,26,1,0,0,1,3,6329.5,67,-1
3332,65,2,113157.33,88,285,10,2,0.75,20.33,1,5,3847.87,61,0
3332,78,2,113157.33,88,285,10,2,0.75,20.33,2,5,3847.87,61,0
3333,75,3,109808.79,88,591,25,1,0.5,25.33,1,3,9836.21,68,0
3332,70,2,113157.33,88,285,10,2,0.75,20.33,3,5,3847.87,61,0
3333,91,3,109808.79,88,591,25,1,0.5,25.33,2,3,9836.21,68,1
3334,65,1,64971.54,47,412,20,1,0.6667,17.5,1,4,1676.92,68,0
3335,94,5,249430.24,67,424,28,1,0.25,12,1,4,2278.29,77,0
3334,86,1,64971.54,47,412,20,1,0.6667,17.5,2,4,1676.92,68,0
3335,91,5,249430.24,67,424,28,1,0.25,12,2,4,2278.29,77,0
3334,92,1,64971.54,47,412,20,1,0.6667,17.5,3,4,1676.92,68,1
3335,89,5,249430.24,67,424,28,1,0.25,12,3,4,2278.29,77,0
3335,80,5,249430.24,67,424,28,1,0.25,12,4,4,2278.29,77,0
3336,82,1,25599.5,59,550,14,0,0.25,11,1,1,15971.69,85,1
3335,97,5,249430.24,67,424,28,1,0.25,12,5,4,2278.29,77,0
3337,93,4,187784.34,109,567,13,1,0.25,12,1,2,5118.03,65,-1
3338,79,4,130679.1,127,201,23,2,1,15.5,1,4,2251.99,72,0
3339,71,2,83184.17,198,187,16,1,0,0,1,3,13450.16,80,0
3338,68,4,130679.1,127,201,23,2,1,15.5,2,4,2251.99,72,0
3339,92,2,83184.17,198,187,16,1,0,0,2,3,13450.16,80,0
3338,79,4,130679.1,127,201,23,2,1,15.5,3,4,2251.99,72,1
3339,93,2,83184.17,198,187,16,1,0,0,3,3,13450.16,80,-1
3340,58,5,193438.6,87,190,23,2,0.6667,10,1,4,1827.28,77,0
3341,95,4,196242.54,60,589,16,1,0.3333,12,1,5,14206.05,75,0
3340,92,5,193438.6,87,190,23,2,0.6667,10,2,4,1827.28,77,0
3341,97,4,196242.54,60,589,16,1,0.3333,12,2,5,14206.05,75,0
3340,92,5,193438.6,87,190,23,2,0.6667,10,3,4,1827.28,77,0
3342,82,0,0,89,609,18,1,0.8333,13.6,1,2,7034.97,85,0
3343,73,0,0,178,259,34,1,0.2,10,1,4,2190.17,72,0
3342,66,0,0,89,609,18,1,0.8333,13.6,2,2,7034.97,85,1
3343,95,0,0,178,259,34,1,0.2,10,2,4,2190.17,72,0
3343,62,0,0,178,259,34,1,0.2,10,3,4,2190.17,72,-1
